zip,provider,rate
84655,PacifiCorp,0.112186269
84656,PacifiCorp,0.112186269
84657,PacifiCorp,0.112186269
84651,PacifiCorp,0.112186269
84652,PacifiCorp,0.112186269
84653,PacifiCorp,0.112186269
84165,PacifiCorp,0.112186269
84774,PacifiCorp,0.112186269
98605,PacifiCorp,0.084183031
99324,PacifiCorp,0.084183031
99329,PacifiCorp,0.084183031
98948,PacifiCorp,0.084183031
98942,PacifiCorp,0.084183031
98947,PacifiCorp,0.084183031
99350,PacifiCorp,0.084183031
99356,PacifiCorp,0.084183031
98944,PacifiCorp,0.084183031
98620,PacifiCorp,0.084183031
98612,PacifiCorp,0.084183031
98939,PacifiCorp,0.084183031
98932,PacifiCorp,0.084183031
98933,PacifiCorp,0.084183031
99403,PacifiCorp,0.084183031
99337,PacifiCorp,0.084183031
99338,PacifiCorp,0.084183031
98648,PacifiCorp,0.084183031
98938,PacifiCorp,0.084183031
98935,PacifiCorp,0.084183031
98936,PacifiCorp,0.084183031
98937,PacifiCorp,0.084183031
98930,PacifiCorp,0.084183031
99362,PacifiCorp,0.084183031
99360,PacifiCorp,0.084183031
99361,PacifiCorp,0.084183031
99323,PacifiCorp,0.084183031
99328,PacifiCorp,0.084183031
98904,PacifiCorp,0.084183031
98901,PacifiCorp,0.084183031
98903,PacifiCorp,0.084183031
98902,PacifiCorp,0.084183031
98909,PacifiCorp,0.084183031
98908,PacifiCorp,0.084183031
98952,PacifiCorp,0.084183031
98951,PacifiCorp,0.084183031
99345,PacifiCorp,0.084183031
99346,PacifiCorp,0.084183031
99347,PacifiCorp,0.084183031
99348,PacifiCorp,0.084183031
98923,PacifiCorp,0.084183031
98922,PacifiCorp,0.084183031
98921,PacifiCorp,0.084183031
98920,PacifiCorp,0.084183031
98926,PacifiCorp,0.084183031
98953,PacifiCorp,0.084183031
82443,PacifiCorp,0.10883464
82442,PacifiCorp,0.10883464
82441,PacifiCorp,0.10883464
82329,PacifiCorp,0.10883464
82322,PacifiCorp,0.10883464
82323,PacifiCorp,0.10883464
82321,PacifiCorp,0.10883464
82327,PacifiCorp,0.10883464
82325,PacifiCorp,0.10883464
82516,PacifiCorp,0.10883464
82512,PacifiCorp,0.10883464
83001,PacifiCorp,0.10883464
82943,PacifiCorp,0.10883464
82941,PacifiCorp,0.10883464
82410,PacifiCorp,0.10883464
82411,PacifiCorp,0.10883464
82412,PacifiCorp,0.10883464
82414,PacifiCorp,0.10883464
82620,PacifiCorp,0.10883464
82937,PacifiCorp,0.10883464
82936,PacifiCorp,0.10883464
82935,PacifiCorp,0.10883464
82934,PacifiCorp,0.10883464
82933,PacifiCorp,0.10883464
82932,PacifiCorp,0.10883464
82930,PacifiCorp,0.10883464
82938,PacifiCorp,0.10883464
82190,PacifiCorp,0.10883464
82227,PacifiCorp,0.10883464
82229,PacifiCorp,0.10883464
82421,PacifiCorp,0.10883464
82420,PacifiCorp,0.10883464
82423,PacifiCorp,0.10883464
82426,PacifiCorp,0.10883464
82513,PacifiCorp,0.10883464
82433,PacifiCorp,0.10883464
83101,PacifiCorp,0.10883464
82332,PacifiCorp,0.10883464
82335,PacifiCorp,0.10883464
82334,PacifiCorp,0.10883464
82336,PacifiCorp,0.10883464
82605,PacifiCorp,0.10883464
82604,PacifiCorp,0.10883464
82601,PacifiCorp,0.10883464
82640,PacifiCorp,0.10883464
82643,PacifiCorp,0.10883464
82642,PacifiCorp,0.10883464
82644,PacifiCorp,0.10883464
82649,PacifiCorp,0.10883464
82945,PacifiCorp,0.10883464
82942,PacifiCorp,0.10883464
82072,PacifiCorp,0.10883464
82070,PacifiCorp,0.10883464
82401,PacifiCorp,0.10883464
82718,PacifiCorp,0.10883464
82902,PacifiCorp,0.10883464
82901,PacifiCorp,0.10883464
82009,PacifiCorp,0.10883464
82213,PacifiCorp,0.10883464
83123,PacifiCorp,0.10883464
83121,PacifiCorp,0.10883464
83126,PacifiCorp,0.10883464
83124,PacifiCorp,0.10883464
82450,PacifiCorp,0.10883464
82838,PacifiCorp,0.10883464
82501,PacifiCorp,0.10883464
82058,PacifiCorp,0.10883464
82052,PacifiCorp,0.10883464
82635,PacifiCorp,0.10883464
82636,PacifiCorp,0.10883464
82637,PacifiCorp,0.10883464
82633,PacifiCorp,0.10883464
82639,PacifiCorp,0.10883464
82301,PacifiCorp,0.10883464
82923,PacifiCorp,0.10883464
82925,PacifiCorp,0.10883464
82432,PacifiCorp,0.10883464
82430,PacifiCorp,0.10883464
82431,PacifiCorp,0.10883464
82435,PacifiCorp,0.10883464
82609,PacifiCorp,0.10883464
82602,PacifiCorp,0.10883464
82520,PacifiCorp,0.10883464
82523,PacifiCorp,0.10883464
82929,PacifiCorp,0.10883464
82073,PacifiCorp,0.10883464
82071,PacifiCorp,0.10883464
82201,PacifiCorp,0.10883464
83116,PacifiCorp,0.10883464
83114,PacifiCorp,0.10883464
83115,PacifiCorp,0.10883464
83112,PacifiCorp,0.10883464
83113,PacifiCorp,0.10883464
83110,PacifiCorp,0.10883464
14753,Pennsylvania Electric Co,0.126338938
13903,Pennsylvania Electric Co,0.126338938
13732,Pennsylvania Electric Co,0.126338938
14885,Pennsylvania Electric Co,0.126338938
14767,Pennsylvania Electric Co,0.126338938
12723,Pennsylvania Electric Co,0.126338938
13754,Pennsylvania Electric Co,0.126338938
14754,Pennsylvania Electric Co,0.126338938
14738,Pennsylvania Electric Co,0.126338938
14736,Pennsylvania Electric Co,0.126338938
14858,Pennsylvania Electric Co,0.126338938
13812,Pennsylvania Electric Co,0.126338938
12741,Pennsylvania Electric Co,0.126338938
14897,Pennsylvania Electric Co,0.126338938
14895,Pennsylvania Electric Co,0.126338938
14894,Pennsylvania Electric Co,0.126338938
14892,Pennsylvania Electric Co,0.126338938
13783,Pennsylvania Electric Co,0.126338938
13865,Pennsylvania Electric Co,0.126338938
14715,Pennsylvania Electric Co,0.126338938
14877,Pennsylvania Electric Co,0.126338938
14871,Pennsylvania Electric Co,0.126338938
14724,Pennsylvania Electric Co,0.126338938
12760,Pennsylvania Electric Co,0.126338938
14825,Pennsylvania Electric Co,0.126338938
14775,Pennsylvania Electric Co,0.126338938
14779,Pennsylvania Electric Co,0.126338938
13795,Pennsylvania Electric Co,0.126338938
13850,Pennsylvania Electric Co,0.126338938
13748,Pennsylvania Electric Co,0.126338938
14701,Pennsylvania Electric Co,0.126338938
14708,Pennsylvania Electric Co,0.126338938
13827,Pennsylvania Electric Co,0.126338938
16701,Pennsylvania Electric Co,0.130884009
17251,Pennsylvania Electric Co,0.130884009
17253,Pennsylvania Electric Co,0.130884009
17257,Pennsylvania Electric Co,0.130884009
15553,Pennsylvania Electric Co,0.130884009
15701,Pennsylvania Electric Co,0.130884009
17255,Pennsylvania Electric Co,0.130884009
16914,Pennsylvania Electric Co,0.130884009
16915,Pennsylvania Electric Co,0.130884009
16917,Pennsylvania Electric Co,0.130884009
16910,Pennsylvania Electric Co,0.130884009
16911,Pennsylvania Electric Co,0.130884009
16912,Pennsylvania Electric Co,0.130884009
17047,Pennsylvania Electric Co,0.130884009
16565,Pennsylvania Electric Co,0.130884009
16428,Pennsylvania Electric Co,0.130884009
16424,Pennsylvania Electric Co,0.130884009
16426,Pennsylvania Electric Co,0.130884009
16427,Pennsylvania Electric Co,0.130884009
16420,Pennsylvania Electric Co,0.130884009
16421,Pennsylvania Electric Co,0.130884009
16422,Pennsylvania Electric Co,0.130884009
16423,Pennsylvania Electric Co,0.130884009
18818,Pennsylvania Electric Co,0.130884009
18812,Pennsylvania Electric Co,0.130884009
18810,Pennsylvania Electric Co,0.130884009
18815,Pennsylvania Electric Co,0.130884009
16629,Pennsylvania Electric Co,0.130884009
16627,Pennsylvania Electric Co,0.130884009
16625,Pennsylvania Electric Co,0.130884009
16622,Pennsylvania Electric Co,0.130884009
16623,Pennsylvania Electric Co,0.130884009
16620,Pennsylvania Electric Co,0.130884009
16621,Pennsylvania Electric Co,0.130884009
16844,Pennsylvania Electric Co,0.130884009
16845,Pennsylvania Electric Co,0.130884009
16849,Pennsylvania Electric Co,0.130884009
18801,Pennsylvania Electric Co,0.130884009
15470,Pennsylvania Electric Co,0.130884009
18446,Pennsylvania Electric Co,0.130884009
18441,Pennsylvania Electric Co,0.130884009
18449,Pennsylvania Electric Co,0.130884009
15677,Pennsylvania Electric Co,0.130884009
15670,Pennsylvania Electric Co,0.130884009
16130,Pennsylvania Electric Co,0.130884009
17776,Pennsylvania Electric Co,0.130884009
17774,Pennsylvania Electric Co,0.130884009
17778,Pennsylvania Electric Co,0.130884009
18825,Pennsylvania Electric Co,0.130884009
15948,Pennsylvania Electric Co,0.130884009
15949,Pennsylvania Electric Co,0.130884009
15942,Pennsylvania Electric Co,0.130884009
15943,Pennsylvania Electric Co,0.130884009
15940,Pennsylvania Electric Co,0.130884009
15946,Pennsylvania Electric Co,0.130884009
15944,Pennsylvania Electric Co,0.130884009
15945,Pennsylvania Electric Co,0.130884009
16301,Pennsylvania Electric Co,0.130884009
16329,Pennsylvania Electric Co,0.130884009
16541,Pennsylvania Electric Co,0.130884009
16546,Pennsylvania Electric Co,0.130884009
16544,Pennsylvania Electric Co,0.130884009
15856,Pennsylvania Electric Co,0.130884009
17054,Pennsylvania Electric Co,0.130884009
17058,Pennsylvania Electric Co,0.130884009
17763,Pennsylvania Electric Co,0.130884009
15537,Pennsylvania Electric Co,0.130884009
15536,Pennsylvania Electric Co,0.130884009
15534,Pennsylvania Electric Co,0.130884009
15533,Pennsylvania Electric Co,0.130884009
15531,Pennsylvania Electric Co,0.130884009
15530,Pennsylvania Electric Co,0.130884009
15539,Pennsylvania Electric Co,0.130884009
16746,Pennsylvania Electric Co,0.130884009
18419,Pennsylvania Electric Co,0.130884009
17260,Pennsylvania Electric Co,0.130884009
17262,Pennsylvania Electric Co,0.130884009
17265,Pennsylvania Electric Co,0.130884009
17264,Pennsylvania Electric Co,0.130884009
17266,Pennsylvania Electric Co,0.130884009
15731,Pennsylvania Electric Co,0.130884009
15730,Pennsylvania Electric Co,0.130884009
15733,Pennsylvania Electric Co,0.130884009
15732,Pennsylvania Electric Co,0.130884009
15734,Pennsylvania Electric Co,0.130884009
15737,Pennsylvania Electric Co,0.130884009
15739,Pennsylvania Electric Co,0.130884009
15738,Pennsylvania Electric Co,0.130884009
17812,Pennsylvania Electric Co,0.130884009
17813,Pennsylvania Electric Co,0.130884009
17814,Pennsylvania Electric Co,0.130884009
17037,Pennsylvania Electric Co,0.130884009
16925,Pennsylvania Electric Co,0.130884009
16927,Pennsylvania Electric Co,0.130884009
16926,Pennsylvania Electric Co,0.130884009
16921,Pennsylvania Electric Co,0.130884009
16920,Pennsylvania Electric Co,0.130884009
16923,Pennsylvania Electric Co,0.130884009
16922,Pennsylvania Electric Co,0.130884009
16929,Pennsylvania Electric Co,0.130884009
16928,Pennsylvania Electric Co,0.130884009
17728,Pennsylvania Electric Co,0.130884009
16222,Pennsylvania Electric Co,0.130884009
16220,Pennsylvania Electric Co,0.130884009
15823,Pennsylvania Electric Co,0.130884009
15825,Pennsylvania Electric Co,0.130884009
15824,Pennsylvania Electric Co,0.130884009
15829,Pennsylvania Electric Co,0.130884009
15828,Pennsylvania Electric Co,0.130884009
18632,Pennsylvania Electric Co,0.130884009
16750,Pennsylvania Electric Co,0.130884009
16415,Pennsylvania Electric Co,0.130884009
16417,Pennsylvania Electric Co,0.130884009
16416,Pennsylvania Electric Co,0.130884009
16411,Pennsylvania Electric Co,0.130884009
16410,Pennsylvania Electric Co,0.130884009
16413,Pennsylvania Electric Co,0.130884009
16412,Pennsylvania Electric Co,0.130884009
16638,Pennsylvania Electric Co,0.130884009
18847,Pennsylvania Electric Co,0.130884009
16836,Pennsylvania Electric Co,0.130884009
16847,Pennsylvania Electric Co,0.130884009
16843,Pennsylvania Electric Co,0.130884009
16840,Pennsylvania Electric Co,0.130884009
18470,Pennsylvania Electric Co,0.130884009
17729,Pennsylvania Electric Co,0.130884009
17724,Pennsylvania Electric Co,0.130884009
17727,Pennsylvania Electric Co,0.130884009
18848,Pennsylvania Electric Co,0.130884009
18840,Pennsylvania Electric Co,0.130884009
18842,Pennsylvania Electric Co,0.130884009
18843,Pennsylvania Electric Co,0.130884009
18846,Pennsylvania Electric Co,0.130884009
16659,Pennsylvania Electric Co,0.130884009
16655,Pennsylvania Electric Co,0.130884009
16654,Pennsylvania Electric Co,0.130884009
16652,Pennsylvania Electric Co,0.130884009
16650,Pennsylvania Electric Co,0.130884009
16058,Pennsylvania Electric Co,0.130884009
15931,Pennsylvania Electric Co,0.130884009
15930,Pennsylvania Electric Co,0.130884009
15937,Pennsylvania Electric Co,0.130884009
15936,Pennsylvania Electric Co,0.130884009
15935,Pennsylvania Electric Co,0.130884009
15934,Pennsylvania Electric Co,0.130884009
15938,Pennsylvania Electric Co,0.130884009
16644,Pennsylvania Electric Co,0.130884009
18813,Pennsylvania Electric Co,0.130884009
16354,Pennsylvania Electric Co,0.130884009
16352,Pennsylvania Electric Co,0.130884009
16353,Pennsylvania Electric Co,0.130884009
16350,Pennsylvania Electric Co,0.130884009
16351,Pennsylvania Electric Co,0.130884009
15564,Pennsylvania Electric Co,0.130884009
15565,Pennsylvania Electric Co,0.130884009
15560,Pennsylvania Electric Co,0.130884009
15561,Pennsylvania Electric Co,0.130884009
15562,Pennsylvania Electric Co,0.130884009
15563,Pennsylvania Electric Co,0.130884009
16145,Pennsylvania Electric Co,0.130884009
17239,Pennsylvania Electric Co,0.130884009
15767,Pennsylvania Electric Co,0.130884009
15764,Pennsylvania Electric Co,0.130884009
15765,Pennsylvania Electric Co,0.130884009
15762,Pennsylvania Electric Co,0.130884009
15763,Pennsylvania Electric Co,0.130884009
15760,Pennsylvania Electric Co,0.130884009
15761,Pennsylvania Electric Co,0.130884009
17002,Pennsylvania Electric Co,0.130884009
17004,Pennsylvania Electric Co,0.130884009
17006,Pennsylvania Electric Co,0.130884009
16510,Pennsylvania Electric Co,0.130884009
16511,Pennsylvania Electric Co,0.130884009
16512,Pennsylvania Electric Co,0.130884009
16514,Pennsylvania Electric Co,0.130884009
16515,Pennsylvania Electric Co,0.130884009
16257,Pennsylvania Electric Co,0.130884009
16256,Pennsylvania Electric Co,0.130884009
16255,Pennsylvania Electric Co,0.130884009
16254,Pennsylvania Electric Co,0.130884009
16258,Pennsylvania Electric Co,0.130884009
15485,Pennsylvania Electric Co,0.130884009
16729,Pennsylvania Electric Co,0.130884009
16720,Pennsylvania Electric Co,0.130884009
16727,Pennsylvania Electric Co,0.130884009
16726,Pennsylvania Electric Co,0.130884009
16725,Pennsylvania Electric Co,0.130884009
17051,Pennsylvania Electric Co,0.130884009
16020,Pennsylvania Electric Co,0.130884009
16684,Pennsylvania Electric Co,0.130884009
16685,Pennsylvania Electric Co,0.130884009
16686,Pennsylvania Electric Co,0.130884009
16680,Pennsylvania Electric Co,0.130884009
16682,Pennsylvania Electric Co,0.130884009
17082,Pennsylvania Electric Co,0.130884009
17084,Pennsylvania Electric Co,0.130884009
16855,Pennsylvania Electric Co,0.130884009
16859,Pennsylvania Electric Co,0.130884009
18817,Pennsylvania Electric Co,0.130884009
18816,Pennsylvania Electric Co,0.130884009
18814,Pennsylvania Electric Co,0.130884009
16825,Pennsylvania Electric Co,0.130884009
16624,Pennsylvania Electric Co,0.130884009
16442,Pennsylvania Electric Co,0.130884009
16443,Pennsylvania Electric Co,0.130884009
16440,Pennsylvania Electric Co,0.130884009
16441,Pennsylvania Electric Co,0.130884009
16444,Pennsylvania Electric Co,0.130884009
16945,Pennsylvania Electric Co,0.130884009
16601,Pennsylvania Electric Co,0.130884009
16602,Pennsylvania Electric Co,0.130884009
16314,Pennsylvania Electric Co,0.130884009
18623,Pennsylvania Electric Co,0.130884009
18626,Pennsylvania Electric Co,0.130884009
18628,Pennsylvania Electric Co,0.130884009
18629,Pennsylvania Electric Co,0.130884009
15459,Pennsylvania Electric Co,0.130884009
16833,Pennsylvania Electric Co,0.130884009
16832,Pennsylvania Electric Co,0.130884009
16830,Pennsylvania Electric Co,0.130884009
16839,Pennsylvania Electric Co,0.130884009
16838,Pennsylvania Electric Co,0.130884009
17040,Pennsylvania Electric Co,0.130884009
15613,Pennsylvania Electric Co,0.130884009
15618,Pennsylvania Electric Co,0.130884009
15555,Pennsylvania Electric Co,0.130884009
15554,Pennsylvania Electric Co,0.130884009
15557,Pennsylvania Electric Co,0.130884009
15551,Pennsylvania Electric Co,0.130884009
15550,Pennsylvania Electric Co,0.130884009
15552,Pennsylvania Electric Co,0.130884009
15559,Pennsylvania Electric Co,0.130884009
15558,Pennsylvania Electric Co,0.130884009
16111,Pennsylvania Electric Co,0.130884009
15960,Pennsylvania Electric Co,0.130884009
15961,Pennsylvania Electric Co,0.130884009
15962,Pennsylvania Electric Co,0.130884009
15963,Pennsylvania Electric Co,0.130884009
16327,Pennsylvania Electric Co,0.130884009
16326,Pennsylvania Electric Co,0.130884009
16323,Pennsylvania Electric Co,0.130884009
16321,Pennsylvania Electric Co,0.130884009
16328,Pennsylvania Electric Co,0.130884009
17052,Pennsylvania Electric Co,0.130884009
17059,Pennsylvania Electric Co,0.130884009
16522,Pennsylvania Electric Co,0.130884009
16388,Pennsylvania Electric Co,0.130884009
17735,Pennsylvania Electric Co,0.130884009
16882,Pennsylvania Electric Co,0.130884009
17249,Pennsylvania Electric Co,0.130884009
17246,Pennsylvania Electric Co,0.130884009
17244,Pennsylvania Electric Co,0.130884009
17243,Pennsylvania Electric Co,0.130884009
17241,Pennsylvania Electric Co,0.130884009
17240,Pennsylvania Electric Co,0.130884009
15717,Pennsylvania Electric Co,0.130884009
15716,Pennsylvania Electric Co,0.130884009
15715,Pennsylvania Electric Co,0.130884009
15714,Pennsylvania Electric Co,0.130884009
15713,Pennsylvania Electric Co,0.130884009
15712,Pennsylvania Electric Co,0.130884009
15711,Pennsylvania Electric Co,0.130884009
15710,Pennsylvania Electric Co,0.130884009
16901,Pennsylvania Electric Co,0.130884009
15801,Pennsylvania Electric Co,0.130884009
16433,Pennsylvania Electric Co,0.130884009
16432,Pennsylvania Electric Co,0.130884009
16430,Pennsylvania Electric Co,0.130884009
16436,Pennsylvania Electric Co,0.130884009
16435,Pennsylvania Electric Co,0.130884009
16434,Pennsylvania Electric Co,0.130884009
16438,Pennsylvania Electric Co,0.130884009
18828,Pennsylvania Electric Co,0.130884009
18829,Pennsylvania Electric Co,0.130884009
18827,Pennsylvania Electric Co,0.130884009
18824,Pennsylvania Electric Co,0.130884009
16639,Pennsylvania Electric Co,0.130884009
16635,Pennsylvania Electric Co,0.130884009
16634,Pennsylvania Electric Co,0.130884009
16636,Pennsylvania Electric Co,0.130884009
16630,Pennsylvania Electric Co,0.130884009
16633,Pennsylvania Electric Co,0.130884009
17009,Pennsylvania Electric Co,0.130884009
18619,Pennsylvania Electric Co,0.130884009
18612,Pennsylvania Electric Co,0.130884009
18615,Pennsylvania Electric Co,0.130884009
18614,Pennsylvania Electric Co,0.130884009
18616,Pennsylvania Electric Co,0.130884009
15469,Pennsylvania Electric Co,0.130884009
15464,Pennsylvania Electric Co,0.130884009
16868,Pennsylvania Electric Co,0.130884009
16864,Pennsylvania Electric Co,0.130884009
16865,Pennsylvania Electric Co,0.130884009
16866,Pennsylvania Electric Co,0.130884009
16860,Pennsylvania Electric Co,0.130884009
16861,Pennsylvania Electric Co,0.130884009
16863,Pennsylvania Electric Co,0.130884009
15520,Pennsylvania Electric Co,0.130884009
15521,Pennsylvania Electric Co,0.130884009
18454,Pennsylvania Electric Co,0.130884009
16125,Pennsylvania Electric Co,0.130884009
16127,Pennsylvania Electric Co,0.130884009
17745,Pennsylvania Electric Co,0.130884009
15853,Pennsylvania Electric Co,0.130884009
16131,Pennsylvania Electric Co,0.130884009
15705,Pennsylvania Electric Co,0.130884009
15959,Pennsylvania Electric Co,0.130884009
15958,Pennsylvania Electric Co,0.130884009
15951,Pennsylvania Electric Co,0.130884009
15953,Pennsylvania Electric Co,0.130884009
15952,Pennsylvania Electric Co,0.130884009
15955,Pennsylvania Electric Co,0.130884009
15954,Pennsylvania Electric Co,0.130884009
15957,Pennsylvania Electric Co,0.130884009
15956,Pennsylvania Electric Co,0.130884009
16374,Pennsylvania Electric Co,0.130884009
16375,Pennsylvania Electric Co,0.130884009
16370,Pennsylvania Electric Co,0.130884009
16371,Pennsylvania Electric Co,0.130884009
16372,Pennsylvania Electric Co,0.130884009
16373,Pennsylvania Electric Co,0.130884009
17771,Pennsylvania Electric Co,0.130884009
15502,Pennsylvania Electric Co,0.130884009
15501,Pennsylvania Electric Co,0.130884009
17215,Pennsylvania Electric Co,0.130884009
17217,Pennsylvania Electric Co,0.130884009
17210,Pennsylvania Electric Co,0.130884009
17213,Pennsylvania Electric Co,0.130884009
17219,Pennsylvania Electric Co,0.130884009
15744,Pennsylvania Electric Co,0.130884009
15745,Pennsylvania Electric Co,0.130884009
15746,Pennsylvania Electric Co,0.130884009
15747,Pennsylvania Electric Co,0.130884009
15741,Pennsylvania Electric Co,0.130884009
15742,Pennsylvania Electric Co,0.130884009
15748,Pennsylvania Electric Co,0.130884009
16319,Pennsylvania Electric Co,0.130884009
16049,Pennsylvania Electric Co,0.130884009
17756,Pennsylvania Electric Co,0.130884009
17029,Pennsylvania Electric Co,0.130884009
18826,Pennsylvania Electric Co,0.130884009
18822,Pennsylvania Electric Co,0.130884009
18823,Pennsylvania Electric Co,0.130884009
18820,Pennsylvania Electric Co,0.130884009
18821,Pennsylvania Electric Co,0.130884009
16239,Pennsylvania Electric Co,0.130884009
16233,Pennsylvania Electric Co,0.130884009
16232,Pennsylvania Electric Co,0.130884009
16235,Pennsylvania Electric Co,0.130884009
17737,Pennsylvania Electric Co,0.130884009
15851,Pennsylvania Electric Co,0.130884009
16743,Pennsylvania Electric Co,0.130884009
16745,Pennsylvania Electric Co,0.130884009
16744,Pennsylvania Electric Co,0.130884009
16749,Pennsylvania Electric Co,0.130884009
16748,Pennsylvania Electric Co,0.130884009
16637,Pennsylvania Electric Co,0.130884009
16631,Pennsylvania Electric Co,0.130884009
16950,Pennsylvania Electric Co,0.130884009
18643,Pennsylvania Electric Co,0.130884009
15431,Pennsylvania Electric Co,0.130884009
16850,Pennsylvania Electric Co,0.130884009
16858,Pennsylvania Electric Co,0.130884009
17731,Pennsylvania Electric Co,0.130884009
18854,Pennsylvania Electric Co,0.130884009
18853,Pennsylvania Electric Co,0.130884009
18851,Pennsylvania Electric Co,0.130884009
18850,Pennsylvania Electric Co,0.130884009
16681,Pennsylvania Electric Co,0.130884009
16662,Pennsylvania Electric Co,0.130884009
16663,Pennsylvania Electric Co,0.130884009
16660,Pennsylvania Electric Co,0.130884009
16661,Pennsylvania Electric Co,0.130884009
16666,Pennsylvania Electric Co,0.130884009
16667,Pennsylvania Electric Co,0.130884009
16664,Pennsylvania Electric Co,0.130884009
16665,Pennsylvania Electric Co,0.130884009
16668,Pennsylvania Electric Co,0.130884009
16669,Pennsylvania Electric Co,0.130884009
15906,Pennsylvania Electric Co,0.130884009
15907,Pennsylvania Electric Co,0.130884009
15904,Pennsylvania Electric Co,0.130884009
15905,Pennsylvania Electric Co,0.130884009
15902,Pennsylvania Electric Co,0.130884009
15901,Pennsylvania Electric Co,0.130884009
15909,Pennsylvania Electric Co,0.130884009
16345,Pennsylvania Electric Co,0.130884009
16344,Pennsylvania Electric Co,0.130884009
16347,Pennsylvania Electric Co,0.130884009
16346,Pennsylvania Electric Co,0.130884009
16340,Pennsylvania Electric Co,0.130884009
16343,Pennsylvania Electric Co,0.130884009
16342,Pennsylvania Electric Co,0.130884009
18407,Pennsylvania Electric Co,0.130884009
16656,Pennsylvania Electric Co,0.130884009
16651,Pennsylvania Electric Co,0.130884009
15548,Pennsylvania Electric Co,0.130884009
17229,Pennsylvania Electric Co,0.130884009
17224,Pennsylvania Electric Co,0.130884009
15779,Pennsylvania Electric Co,0.130884009
15778,Pennsylvania Electric Co,0.130884009
15775,Pennsylvania Electric Co,0.130884009
15774,Pennsylvania Electric Co,0.130884009
15777,Pennsylvania Electric Co,0.130884009
15776,Pennsylvania Electric Co,0.130884009
15771,Pennsylvania Electric Co,0.130884009
15770,Pennsylvania Electric Co,0.130884009
15773,Pennsylvania Electric Co,0.130884009
15772,Pennsylvania Electric Co,0.130884009
18455,Pennsylvania Electric Co,0.130884009
17075,Pennsylvania Electric Co,0.130884009
16322,Pennsylvania Electric Co,0.130884009
16509,Pennsylvania Electric Co,0.130884009
16508,Pennsylvania Electric Co,0.130884009
16505,Pennsylvania Electric Co,0.130884009
16504,Pennsylvania Electric Co,0.130884009
16503,Pennsylvania Electric Co,0.130884009
16260,Pennsylvania Electric Co,0.130884009
15868,Pennsylvania Electric Co,0.130884009
15865,Pennsylvania Electric Co,0.130884009
15864,Pennsylvania Electric Co,0.130884009
15866,Pennsylvania Electric Co,0.130884009
15861,Pennsylvania Electric Co,0.130884009
15860,Pennsylvania Electric Co,0.130884009
15863,Pennsylvania Electric Co,0.130884009
16670,Pennsylvania Electric Co,0.130884009
16672,Pennsylvania Electric Co,0.130884009
16675,Pennsylvania Electric Co,0.130884009
16683,Pennsylvania Electric Co,0.130884009
16038,Pennsylvania Electric Co,0.130884009
16036,Pennsylvania Electric Co,0.130884009
16693,Pennsylvania Electric Co,0.130884009
16692,Pennsylvania Electric Co,0.130884009
16691,Pennsylvania Electric Co,0.130884009
16695,Pennsylvania Electric Co,0.130884009
16694,Pennsylvania Electric Co,0.130884009
16699,Pennsylvania Electric Co,0.130884009
16698,Pennsylvania Electric Co,0.130884009
17071,Pennsylvania Electric Co,0.130884009
15535,Pennsylvania Electric Co,0.130884009
15532,Pennsylvania Electric Co,0.130884009
15538,Pennsylvania Electric Co,0.130884009
15681,Pennsylvania Electric Co,0.130884009
15687,Pennsylvania Electric Co,0.130884009
15686,Pennsylvania Electric Co,0.130884009
16619,Pennsylvania Electric Co,0.130884009
16613,Pennsylvania Electric Co,0.130884009
16611,Pennsylvania Electric Co,0.130884009
16617,Pennsylvania Electric Co,0.130884009
16616,Pennsylvania Electric Co,0.130884009
18462,Pennsylvania Electric Co,0.130884009
18636,Pennsylvania Electric Co,0.130884009
18630,Pennsylvania Electric Co,0.130884009
15446,Pennsylvania Electric Co,0.130884009
16801,Pennsylvania Electric Co,0.130884009
16507,Pennsylvania Electric Co,0.130884009
16506,Pennsylvania Electric Co,0.130884009
16502,Pennsylvania Electric Co,0.130884009
18433,Pennsylvania Electric Co,0.130884009
18437,Pennsylvania Electric Co,0.130884009
18439,Pennsylvania Electric Co,0.130884009
17765,Pennsylvania Electric Co,0.130884009
17768,Pennsylvania Electric Co,0.130884009
16829,Pennsylvania Electric Co,0.130884009
16312,Pennsylvania Electric Co,0.130884009
16313,Pennsylvania Electric Co,0.130884009
16311,Pennsylvania Electric Co,0.130884009
16316,Pennsylvania Electric Co,0.130884009
16317,Pennsylvania Electric Co,0.130884009
17044,Pennsylvania Electric Co,0.130884009
17049,Pennsylvania Electric Co,0.130884009
16550,Pennsylvania Electric Co,0.130884009
16553,Pennsylvania Electric Co,0.130884009
16881,Pennsylvania Electric Co,0.130884009
18834,Pennsylvania Electric Co,0.130884009
18837,Pennsylvania Electric Co,0.130884009
15522,Pennsylvania Electric Co,0.130884009
17271,Pennsylvania Electric Co,0.130884009
18415,Pennsylvania Electric Co,0.130884009
15722,Pennsylvania Electric Co,0.130884009
15723,Pennsylvania Electric Co,0.130884009
15720,Pennsylvania Electric Co,0.130884009
15721,Pennsylvania Electric Co,0.130884009
15727,Pennsylvania Electric Co,0.130884009
15724,Pennsylvania Electric Co,0.130884009
15725,Pennsylvania Electric Co,0.130884009
15728,Pennsylvania Electric Co,0.130884009
15729,Pennsylvania Electric Co,0.130884009
